prices_buy,prices_buy_forecast,demand_MW,demand_MW_forecast,soc,charge_MW,discharge_MW,import_MW,export_MW,profit_step,profit_daily
51.03,55.73858396,42.79,36.47822612,0.47490547263681593,12.56,0.0,49.038226120000004,0.0,-640.9368000000001,1159.2445094210511
50.04,51.61442333,42.69,31.48666667,0.7123582089552238,12.56,0.0,44.04666667,0.0,-628.5024,1159.2445094210511
52.7,50.17925787,43.43,31.96894737,0.9498109452736319,2.6547368421052626,0.0,34.62368421210526,0.0,-139.90463157894735,1159.2445094210511
56.18,52.24647967,43.68,30.74733011,1.0,0.0,0.0,30.74733011,0.0,0.0,1159.2445094210511
62.33,57.22137816,43.87,32.52949043,1.0,0.0,12.56,19.96949043,0.0,782.8648000000001,1159.2445094210511
58.05,59.76857143,43.48,36.52831254,0.7368944749934537,0.0,12.56,23.96831254,0.0,729.108,1159.2445094210511
59.5,64.18298913,42.94,35.49834381,0.47378894998690746,0.0,12.56,22.93834381,0.0,747.32,1159.2445094210511
60.55,66.01875,41.66,36.0859146,0.2106834249803612,0.0,10.057499999999992,26.028414600000012,0.0,608.9816249999994,1159.2445094210511
60.06,69.16416306,40.67,34.73076923,0.0,12.56,0.0,47.29076923,0.0,-754.3536,1159.2445094210511
59.49,72.93348243,39.89,37.94986458,0.23745273631840796,12.56,0.0,50.509864580000006,0.0,-747.1944000000001,1159.2445094210511
55.55,73.62135115,37.19,34.40067732,0.47490547263681593,0.0,12.56,21.840677319999998,0.0,697.708,1159.2445094210511
48.04,68.00196775,34.27,32.26496933,0.21179994763026966,0.0,10.110799999999996,22.154169330000002,0.0,485.7228319999998,1159.2445094210511
62.39,65.79425175,27.41,28.53906231,0.5,0.0,12.56,15.979062309999998,0.0,783.6184000000001,1670.7045167105248
56.31,61.20208155,25.76,27.0108674,0.23689447499345373,0.0,11.308749999999998,15.7021174,0.0,636.7957124999999,1670.7045167105248
54.03,57.17835753,24.6,25.82264522,0.0,12.56,0.0,38.38264522,0.0,-678.6168,1670.7045167105248
54.56,56.56687139,24.03,25.67378784,0.23745273631840796,12.56,0.0,38.23378784,0.0,-685.2736000000001,1670.7045167105248
52.76,57.88612089,23.76,25.31214267,0.47490547263681593,12.56,0.0,37.87214267,0.0,-662.6656,1670.7045167105248
54.05,63.12560157,24.52,27.13095855,0.7123582089552238,12.56,0.0,39.69095855,0.0,-678.8679999999999,1670.7045167105248
56.67,59.77705817,25.65,24.64333333,0.9498109452736319,0.0,12.56,12.08333333,0.0,711.7752,1670.7045167105248
58.72,61.55272517,28.22,27.94256667,0.6867054202670856,0.0,12.56,15.382566670000001,0.0,737.5232,1670.7045167105248
57.97,61.27796732,31.87,32.14742611,0.4235998952605393,0.0,12.56,19.587426109999996,0.0,728.1032,1670.7045167105248
55.54,60.96900181,33.5,34.35634213,0.16049437025399305,0.0,7.661599999999992,26.69474213000001,0.0,425.52526399999954,1670.7045167105248
50.63,64.33176722,34.04,34.90431503,2.7755575615628914e-17,12.56,0.0,47.46431503,0.0,-635.9128000000001,1670.7045167105248
47.16,59.99664779,34.59,36.36060758,0.237452736318408,12.56,0.0,48.92060758,0.0,-592.3296,1670.7045167105248
47.2,60.02015038,34.82,33.5854142,0.47490547263681593,12.56,0.0,46.145414200000005,0.0,-592.8320000000001,1670.7045167105248
48.6,59.57957667,35.17,34.99444444,0.7123582089552238,12.56,0.0,47.554444440000005,0.0,-610.416,1670.7045167105248
51.81,56.30338834,35.58,31.96894737,0.9498109452736319,2.6547368421052626,0.0,34.62368421210526,0.0,-137.54191578947365,1670.7045167105248
58.73,63.77722269,35.78,34.53860602,1.0,0.0,0.0,34.53860602,0.0,0.0,1670.7045167105248
61.15,63.90148453,36.01,34.36511154,1.0,0.0,12.56,21.80511154,0.0,768.044,1670.7045167105248
70.54,72.015,36.35,37.3513472,0.7368944749934537,0.0,12.56,24.791347199999997,0.0,885.9824000000001,1670.7045167105248
73.66,74.49603261,36.73,34.27991048,0.47378894998690746,0.0,12.56,21.719910479999996,0.0,925.1696,1670.7045167105248
70.56,74.11666667,36.7,33.60033215,0.2106834249803612,0.0,10.057499999999992,23.54283215000001,0.0,709.6571999999994,1670.7045167105248
71.46,75.30696219,37.33,34.73076923,0.0,12.56,0.0,47.29076923,0.0,-897.5376,1670.7045167105248
71.89,74.73512217,36.34,35.32951688,0.23745273631840796,12.56,0.0,47.88951688,0.0,-902.9384,1670.7045167105248
65.57,70.6167392,33.42,32.22927793,0.47490547263681593,0.0,12.56,19.66927793,0.0,823.5591999999999,1670.7045167105248
